user,hotel,city,rating
user_285,Monarch Grand Hotel,Toronto,2
user_285,Regent Grand Hotel,Toronto,2
user_285,Azure Suites,Toronto,3
user_286,Regent Grand Hotel,Toronto,5
user_286,Monarch Resort,Vancouver,3
user_286,Lantern Inn,Austin,4
user_286,Coral Resort,Toronto,4
user_286,Meridian Resort,New York,3
user_286,Cascade Resort,Seattle,5
user_286,Summit Lodge,Vancouver,4
user_286,Lantern Resort,Austin,4
user_286,Summit Inn,Toronto,4
user_286,Azure Suites,Toronto,3
user_286,Vela Resort,Chicago,3
user_287,Regent Suites,Vancouver,4
user_287,Vela Grand Hotel,Austin,4
user_287,Summit Suites,New York,5
user_287,Vela Suites,Toronto,4
user_287,Coral Lodge,Chicago,3
user_287,Meridian Lodge,Chicago,2
user_287,Lantern Resort,Austin,5
user_287,Lantern Grand Hotel,Vancouver,4
user_287,Monarch Lodge,New York,5
user_287,Azure Inn,Vancouver,3
user_287,Coral Inn,Chicago,4
user_287,Aspen Grand Hotel,Toronto,3
user_287,Coral Grand Hotel,New York,5
user_287,Vela Lodge,New York,3
user_288,Meridian Resort,New York,5
user_288,Harbor Lodge,Vancouver,5
user_288,Monarch Resort,Vancouver,5
user_288,Azure Resort,Seattle,4
user_288,Meridian Suites,Chicago,4
user_288,Coral Grand Hotel,New York,5
user_288,Ivy Suites,Vancouver,5
user_288,Monarch Lodge,New York,5
user_288,Vela Inn,Austin,5
user_288,Ivy Resort,New York,5
user_288,Monarch Grand Hotel,Toronto,5
user_288,Cascade Resort,Seattle,4
user_288,Summit Suites,New York,4
user_288,Vela Suites,Toronto,5
user_288,Summit Inn,Toronto,4
user_289,Azure Lodge,Vancouver,2
user_289,Summit Grand Hotel,New York,2
user_289,Coral Grand Hotel,New York,1
user_289,Ivy Lodge,Seattle,2
user_289,Summit Inn,Toronto,2
user_289,Harbor Suites,Austin,2
user_289,Azure Suites,Toronto,2
user_289,Meridian Inn,New York,2
user_289,Meridian Suites,Chicago,3
user_289,Vela Lodge,New York,2
user_289,Meridian Lodge,Chicago,3
user_290,Harbor Inn,Seattle,4
user_290,Azure Resort,Seattle,4
user_290,Lantern Grand Hotel,Vancouver,4
user_290,Meridian Suites,Chicago,3
user_290,Lantern Inn,Austin,4
user_290,Cascade Lodge,Vancouver,3
user_290,Vela Inn,Austin,3
user_290,Summit Suites,New York,4
user_290,Azure Lodge,Vancouver,4
user_290,Monarch Resort,Vancouver,3
user_290,Vela Suites,Toronto,4
user_290,Meridian Inn,New York,3
user_290,Summit Lodge,Vancouver,3
user_291,Coral Suites,Toronto,4
user_291,Summit Resort,New York,5
user_291,Regent Suites,Vancouver,4
user_291,Harbor Lodge,Vancouver,3
user_291,Cascade Suites,Toronto,4
user_291,Cascade Resort,Seattle,5
user_291,Lantern Grand Hotel,Vancouver,5
user_291,Azure Resort,Seattle,5
user_291,Harbor Grand Hotel,Austin,5
user_292,Cascade Resort,Seattle,5
user_292,Cascade Inn,Seattle,5
user_292,Regent Grand Hotel,Toronto,5
user_292,Regent Inn,New York,4
user_292,Regent Resort,Toronto,5
user_292,Aspen Inn,New York,4
user_293,Regent Grand Hotel,Toronto,1
user_293,Monarch Lodge,New York,4
user_293,Summit Suites,New York,5
user_293,Lantern Lodge,Chicago,5
user_293,Coral Suites,Toronto,5
user_293,Coral Lodge,Chicago,5
user_293,Cascade Resort,Seattle,3
user_293,Meridian Suites,Chicago,4
user_293,Meridian Inn,New York,4
user_293,Coral Resort,Toronto,4
user_293,Monarch Grand Hotel,Toronto,5
user_294,Cascade Resort,Seattle,4
user_294,Meridian Suites,Chicago,5
user_294,Cascade Lodge,Vancouver,5
user_294,Monarch Suites,New York,4
user_294,Azure Resort,Seattle,3
user_294,Meridian Resort,New York,4
user_294,Azure Suites,Toronto,4
user_294,Harbor Lodge,Vancouver,5
user_294,Azure Lodge,Vancouver,4
user_295,Harbor Inn,Seattle,4
user_295,Regent Lodge,New York,3
user_295,Cascade Inn,Seattle,3
user_295,Cascade Suites,Toronto,3
user_295,Cascade Resort,Seattle,2
user_295,Cascade Lodge,Vancouver,3
user_295,Ivy Lodge,Seattle,1
user_295,Lantern Suites,New York,2
user_295,Summit Resort,New York,2
user_295,Monarch Lodge,New York,3
user_295,Coral Grand Hotel,New York,1
user_296,Ivy Lodge,Seattle,2
user_296,Monarch Lodge,New York,4
user_296,Cascade Inn,Seattle,3
user_296,Aspen Grand Hotel,Toronto,3
user_296,Aspen Resort,New York,2
user_296,Harbor Suites,Austin,4
user_296,Monarch Suites,New York,3
user_296,Coral Grand Hotel,New York,3
user_296,Coral Suites,Toronto,3
user_296,Cascade Suites,Toronto,3
user_297,Coral Resort,Toronto,5
user_297,Summit Lodge,Vancouver,5
user_297,Coral Suites,Toronto,5
user_297,Harbor Inn,Seattle,5
user_297,Azure Lodge,Vancouver,5
user_297,Cascade Inn,Seattle,5
user_297,Coral Lodge,Chicago,5
user_298,Harbor Lodge,Vancouver,3
user_298,Coral Suites,Toronto,3
user_298,Ivy Inn,Chicago,4
user_298,Vela Grand Hotel,Austin,4
user_298,Aspen Grand Hotel,Toronto,3
user_298,Lantern Resort,Austin,3
user_298,Monarch Grand Hotel,Toronto,5
user_298,Harbor Suites,Austin,5
user_298,Vela Lodge,New York,4
user_298,Lantern Grand Hotel,Vancouver,3
user_298,Regent Grand Hotel,Toronto,4
user_298,Regent Suites,Vancouver,2
user_299,Vela Lodge,New York,5
user_299,Vela Inn,Austin,4
user_299,Meridian Suites,Chicago,5
user_299,Azure Lodge,Vancouver,4
user_299,Harbor Lodge,Vancouver,4
user_299,Summit Lodge,Vancouver,1
user_299,Meridian Resort,New York,5
user_299,Lantern Grand Hotel,Vancouver,4
user_299,Cascade Resort,Seattle,5
user_299,Coral Suites,Toronto,5
user_299,Harbor Inn,Seattle,5
user_299,Meridian Grand Hotel,Toronto,4
